ref_no,inci_name,inn_name,ph_eur_name,cas,ec,description,restriction,function,update_date,main_category,matter_type,size_category,name_length,num_functions,num_sources,is_grouped
39784,LAVANDULA HYBRIDA BARREME HERB OIL,,,93685-88-2,297-637-1,"Lavandula Hybrida Barreme Herb Oil is an essential oil distilled from the flowering herbs of the Lavendin, Lavandula hybrida var. barreme, Labiatae",,PERFUMING,02/03/2011,Fragrance / Parfum,Huile,Moyenne (26-50),34,1,1,Non
39785,LAVANDULA HYBRIDA EXTRACT ACETYLATED,,,92502-71-1,296-358-2,"Lavandula Hybrida Extract Acetylated is an acetylated extract of the flowering herbs of the Lavendin, Lavandula hybrida, Labiatae",,PERFUMING,02/03/2011,Fragrance / Parfum,Extrait,Moyenne (26-50),36,1,1,Non
39786,LAVANDULA HYBRIDA GROSSO HERB EXTRACT,,,93455-97-1,297-385-2,"Lavandula Hybrida Grosso Herb Extract is an extract obtained from the flowering herbs of the Lavendin, Lavandula hybrida grosso, Labiatae",,PERFUMING,02/03/2011,Fragrance / Parfum,Extrait,Moyenne (26-50),37,1,1,Non
39787,LAVANDULA HYBRIDA GROSSO HERB OIL,,,93455-97-1,297-385-2,"Lavandula Hybrida Grosso Herb Oil is an essential oil distilled from the flowering herbs of the Lavendin, Lavandula hybrida grosso, Labiatae",,PERFUMING,02/03/2011,Fragrance / Parfum,Huile,Moyenne (26-50),33,1,1,Non
39788,LAVANDULA HYBRIDA HERB EXTRACT,,,91722-69-9,294-470-6,"Lavandula Hybrida Herb Extract is an extract obtained from the flowering herbs of the Lavendin, Lavandula hybrida, Labiatae",,PERFUMING,02/03/2011,Fragrance / Parfum,Extrait,Moyenne (26-50),30,1,1,Non
39789,LAVANDULA HYBRIDA HERB OIL,,,91722-69-9,294-470-6,"Lavandin Oil. Lavandula Hybrida Herb Oil is an essential oil distilled from the flowering herbs of the Lavendin, Lavandula hybrida, Labiatae",,PERFUMING,02/03/2011,Fragrance / Parfum,Huile,Moyenne (26-50),26,1,1,Non
85223,LAVANDULA INTERMEDIA FLOWER/LEAF/STEM EXTRACT,,,92623-76-2,296-408-3,"Lavandula Intermedia Flower/Leaf/Stem Extract is the extract of the leaves, flowers and stems of Lavender, Lavandula intermedia, Labiatae",,"FLAVOURING, MASKING, ORAL CARE, PERFUMING",15/10/2010,Fragrance / Parfum,Extrait,Moyenne (26-50),45,4,3,Oui
82827,LAVANDULA INTERMEDIA FLOWER/LEAF/STEM OIL,,,92623-76-2,296-408-3,"Lavandula Intermedia Flower/Leaf/Stem Oil is the volatile oil obtained from the flowers, leaves and stems of the Lavender, Lavandula intermedia, Labiatae",,PERFUMING,15/10/2010,Fragrance / Parfum,Huile,Moyenne (26-50),41,1,3,Oui
86663,LAVANDULA INTERMEDIA FLOWER/LEAF/STEM WATER,,,922623-76-2,296-408-3,"Lavandula Intermedia Flower/Leaf/Stem Water is an aqueous solution of the steam distillates obtained from the flowers, leaves and stems of Lavandula intermedia, Lamiaceae",,"MASKING, PERFUMING",15/10/2010,Fragrance / Parfum,Eau / Hydrolat,Moyenne (26-50),43,2,3,Oui
39790,LAVANDULA LATIFOLIA HERB EXTRACT,,,84837-04-7,284-290-6,"Lavandula Latifolia Herb Extract is an extract obtained from the flowering herbs of the Lavender, Lavandula latifolia (syn: Lavandula spica), Labiatae",,PERFUMING,02/03/2011,Fragrance / Parfum,Extrait,Moyenne (26-50),32,1,1,Non
