ref_no,inci_name,inn_name,ph_eur_name,cas,ec,description,restriction,function,update_date,main_category,matter_type,size_category,name_length,num_functions,num_sources,is_grouped
87123,DENDROBIUM HUOSHANENSE LEAF/STEM EXTRACT,,,,,"Dendrobium Huoshanense Leaf/Stem Extract is the extract of the leaves and stems of Dendrobium huoshanense, Orchidaceae",,BLEACHING,15/10/2010,Autre,Extrait,Moyenne (26-50),40,1,2,Oui
89176,DENDROBIUM MONILIFORME CALLUS CULTURE EXTRACT,,,,,"Dendrobium Moniliforme Callus Culture Extract is the extract of a culture of the callus of Dendrobium moniliforme, Orchidaceae",,SKIN CONDITIONING,11/07/2012,Autre,Extrait,Moyenne (26-50),45,1,1,Non
87299,DENDROBIUM MONILIFORME LEAF/STEM EXTRACT,,,,,"Dendrobium Moniliforme Leaf/Stem Extract is the extract of the leaves and stems of Dendrobium moniliforme (L.), Orchidaceae",,BLEACHING,15/10/2010,Autre,Extrait,Moyenne (26-50),40,1,2,Oui
93615,DENDROBIUM MOSCHATUM FLOWER EXTRACT,,,,,"Dendrobium Moschatum Flower Extract is the extract of the flowers of  Dendrobium moschatum, Orchidaceae.",,SKIN CONDITIONING,11/09/2015,Autre,Extrait,Moyenne (26-50),35,1,1,Non
55726,DENDROBIUM NOBILE EXTRACT,,,,,"Dendrobium Nobile Extract is the extract of the whole plant, Dendrobium nobile, Orchidaceae",,SKIN CONDITIONING,02/03/2011,Autre,Extrait,Courte (16-25),25,1,1,Non
92177,DENDROBIUM NOBILE PROTOCORM EXTRACT,,,,,"Dendrobium Nobile Protocorm Extract is the extract of the protocorms of Dendrobium nobile, Orchidaceae.",,"EMOLLIENT, SKIN CONDITIONING, SKIN PROTECTING",19/09/2014,Émollient / Conditioning,Extrait,Moyenne (26-50),35,3,1,Non
93021,DENDROBIUM NOBILE/PHALAENOPSIS AMABILIS EXTRACT,,,,,"Dendrobium Nobile/Phalaenopsis Amabilis Extract is the extract of the whole plants,  Dendrobium nobile  and  Phalaenopsis amabilis.",,"EMOLLIENT, SKIN CONDITIONING, SKIN PROTECTING",11/09/2015,Émollient / Conditioning,Extrait,Moyenne (26-50),47,3,2,Oui
55727,DENDROBIUM PHALAENOPSIS FLOWER EXTRACT,,,,,"Dendrobium Phalaenopsis Flower Extract is an extract of the flowers of Dendrobium phalaenopsis, Orchidaceae",,SKIN CONDITIONING,02/03/2011,Autre,Extrait,Moyenne (26-50),38,1,1,Non
93322,DENDROPANAX MORBIFERA ADVENTITIOUS ROOT EXTRACT,,,,,,,"ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, SKIN PROTECTING",11/09/2015,Conservateur,Extrait,Moyenne (26-50),47,4,1,Non
84041,DENDROPANAX MORBIFERA EXTRACT,,,,,"Dendropanax Morbifera Extract is the extract of the whole plant, Dendropanax morbifera, Araliaceae",,"HAIR CONDITIONING, SKIN CONDITIONING",15/10/2010,Soin capillaire,Extrait,Moyenne (26-50),29,2,1,Non
84042,DENDROPANAX MORBIFERA LEAF EXTRACT,,,,,"Dendropanax Morbifera Leaf Extract is the extract of the leaves of Dendropanax morbifera, Araliaceae",,"HAIR CONDITIONING, SKIN CONDITIONING",15/10/2010,Soin capillaire,Extrait,Moyenne (26-50),34,2,1,Non
93263,DENDROPANAX MORBIFERA PHYTOPLACENTA EXTRACT,,,,,"Dendropanax Morbifera Phytoplacenta Extract is the extract of a culture of the phytoplacenta of  Dendropanax morbifera, Araliaceae.",,"ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, HUMECTANT, SKIN PROTECTING",11/09/2015,Conservateur,Extrait,Moyenne (26-50),43,5,1,Non
87127,DESCHAMPSIA ANTARCTICA LEAF EXTRACT,,,,,"Deschampsia Antarctica Leaf Extract is the extract of the leaves of Deschampsia antarctica, Poaceae",,"ANTIOXIDANT, UV ABSORBER",15/10/2010,Filtre UV,Extrait,Moyenne (26-50),35,2,1,Non
84199,DESMODIUM ADSCENDENS EXTRACT,,,,,"Desmodium Adscendens Extract is the extract of the whole plant, Desmodium adscendens, Fabaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),28,1,1,Non
