ref_no,inci_name,inn_name,ph_eur_name,cas,ec,description,restriction,function,update_date,main_category,matter_type,size_category,name_length,num_functions,num_sources,is_grouped
83189,HIZIKIA FUSIFORME EXTRACT,,,,,"Hizikia Fusiforme Extract is the extract of the Alga, Hizikia fusiforme",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Courte (16-25),25,1,1,Non
89999,HIZIKIA FUSIFORME WATER,,,,,"Hizikia Fusiforme Water is the aqueous solution of the steam distillates obtained from the whole plant, Hizikia fusiforme",,SKIN PROTECTING,29/07/2013,Autre,Eau / Hydrolat,Courte (16-25),23,1,1,Non
89178,HIZIKIA FUSIFORMIS CALLUS CULTURE EXTRACT,,,,,"Hizikia Fusiformis Callus Culture Extract is the extract of a culture of the callus of Hizikia fusiformis, sargassaceae.",,,11/07/2012,Autre,Extrait,Moyenne (26-50),41,0,1,Non
92996,HIZIKIA FUSIFORMIS WATER,,,,,"Hizikia Fusiformis Water is the aqueous solution of the steam distillates obtained from the alga,  Hizikia fusiformis, Sargassaceae.",,SKIN PROTECTING,05/10/2015,Autre,Eau / Hydrolat,Courte (16-25),24,1,1,Non
56389,HOKKAIDO AKAN CLAY,,,,,"Hokkaido Akan Clay is the native clay obtained from the volcanic zone of Hokkaido Akan Caldera, Japan",,SKIN CONDITIONING,15/10/2010,Autre,Molécule chimique,Courte (16-25),18,1,1,Non
84133,HOLARRHENA ANTIDYSENTERICA SEED EXTRACT,,,90045-74-2,289-938-1,"Holarrhena Antidysenterica Seed Extract is the extract of the seeds of Holarrhena antidysenterica, Apocynaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),39,1,1,Non
87082,HOLMIUM OXIDE,,,12055-62-8,235-015-3,,,NOT REPORTED,15/10/2010,Autre,Molécule chimique,Très courte (≤15),13,1,1,Non
86266,HOMARINE HCL,,,,,1-Methyl-2-Pyridinecarboxylic Acid,,SKIN CONDITIONING,15/10/2010,Autre,Molécule chimique,Très courte (≤15),12,1,1,Non
56390,HOMONOIA RIPARIA ROOT EXTRACT,,,,,Homonoia Riparia Root Extract is an extract of the roots of Homonoia riparia,,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),29,1,1,Non
92166,HONEY/ROOT/PORIA COCOS EXTRACT,,,,,"Honey/(Panax Ginseng/Rehmannia Glutinosa) Root/Poria Cocos Extract is the extract of honey, the roots of Panax ginseng and Rehmannia glutinosa , and the fungus, Poria cocos.",,SKIN CONDITIONING,07/10/2014,Autre,Extrait,Moyenne (26-50),30,1,3,Oui
